time,pm_sepuluh,pm_duakomalima,sulfur_dioksida,karbon_monoksida,ozon,nitrogen_dioksida,kategori,tempmax,tempmin,humidity,dew,precip,precipprob,precipcover,windgust,windspeed,winddir,cloudcover,visibility,solarradiation,solarenergy,uvindex
2023-02-16,29,30,35,6,20,15,BAIK,86.0,75.2,86.8,75.4,1.088,100,12.5,22.8,15.9,253.1,59.1,4.3,102.0,8.7,4
2023-02-17,33,43,39,7,18,21,BAIK,86.1,75.2,84.1,74.7,0.158,100,12.5,17.0,11.8,278.8,63.8,3.8,172.5,14.8,6
2023-02-18,54,70,43,11,22,26,SEDANG,87.8,77.0,84.8,76.5,0.232,100,12.5,15.9,15.8,311.1,56.7,4.1,204.5,17.7,7
2023-02-19,56,73,39,8,27,25,SEDANG,87.8,77.0,85.5,77.0,0.019,100,4.17,21.9,15.0,295.0,58.6,4.3,233.8,20.3,8
2023-02-20,38,50,39,7,23,14,BAIK,88.0,77.0,80.7,75.1,0.382,100,8.33,25.5,14.5,255.4,49.1,4.6,242.5,21.1,9
2023-02-21,24,32,39,8,21,16,BAIK,86.7,77.0,83.5,74.7,0.954,100,8.33,22.6,11.4,262.7,61.2,4.0,193.8,16.8,8
2023-02-22,29,31,40,8,23,19,BAIK,86.0,75.2,87.9,75.8,0.197,100,20.83,18.6,11.4,280.6,69.7,3.6,118.3,10.2,5
2023-02-23,36,47,40,-,23,23,BAIK,87.3,75.2,87.3,75.9,1.348,100,16.67,22.6,13.6,292.8,81.6,3.4,157.3,13.4,6
2023-02-01,44,55,11,9,28,21,SEDANG,85.5,76.5,88.4,76.5,2.468,100,12.5,22.6,8.8,288.8,69.6,3.7,192.9,16.9,9
2023-02-02,41,53,59,9,30,25,SEDANG,85.5,75.2,88.3,76.4,0.031,100,4.17,19.9,9.2,330.7,58.5,3.5,132.1,11.4,4
2022-12-31,54,68,49,11,19,12,SEDANG,84.2,73.4,89.8,74.9,0.394,100,16.67,36.9,16.1,288.0,69.9,3.9,175.3,15.3,7
2023-01-01,44,55,47,10,24,9,SEDANG,84.8,75.2,91.0,75.4,1.948,100,12.5,25.9,10.3,266.2,69.7,3.7,189.2,16.4,6
2023-01-02,32,43,52,9,24,8,SEDANG,86.0,75.2,84.7,75.4,0.021,100,12.5,24.6,9.8,284.2,59.1,3.9,219.6,19.0,8
2023-01-03,31,35,49,9,12,7,BAIK,83.0,75.7,86.7,74.7,0.0,0,0.0,28.0,16.2,253.3,53.8,4.0,157.8,13.7,7
2023-01-04,30,47,53,11,15,9,SEDANG,86.1,75.2,86.9,75.0,0.349,100,12.5,24.8,12.8,281.6,62.4,3.5,145.9,12.5,6
2023-01-05,38,50,50,13,26,11,BAIK,89.6,75.2,81.9,74.7,1.18,100,20.83,19.7,13.9,270.8,52.8,4.2,218.4,18.8,8
2023-01-06,31,48,45,10,13,7,BAIK,91.6,78.8,70.9,73.0,0.002,100,4.17,21.9,18.3,256.2,47.1,4.3,215.3,18.5,8
2023-01-07,25,42,44,10,9,5,BAIK,92.0,77.0,74.8,74.7,0.0,0,0.0,25.3,19.7,269.5,44.7,4.9,237.5,20.3,9
2023-01-08,28,49,47,11,9,4,BAIK,87.8,77.0,82.0,75.2,0.007,100,8.33,28.9,18.1,264.8,52.5,4.2,230.5,19.9,9
2023-01-09,25,39,48,10,12,5,BAIK,90.3,77.0,75.5,74.4,0.0,0,0.0,17.9,13.1,271.4,53.3,4.5,229.7,19.7,7
2023-01-10,37,44,45,11,21,8,BAIK,92.8,77.0,71.4,73.7,0.0,0,0.0,19.7,15.0,271.2,46.9,4.4,182.8,15.8,7
2023-01-11,42,65,47,13,25,10,SEDANG,91.4,75.2,72.3,73.1,0.0,0,0.0,12.3,11.4,270.1,46.0,4.4,237.6,20.5,8
2023-01-12,53,69,49,12,28,13,SEDANG,91.4,75.2,73.4,73.8,0.0,0,0.0,11.0,11.1,37.8,42.2,4.1,291.9,25.2,10
2023-01-13,57,78,47,11,26,18,SEDANG,90.3,78.8,77.4,75.1,0.0,0,0.0,15.7,13.9,286.8,51.0,4.0,254.1,22.1,9
2023-01-14,51,70,45,11,31,14,SEDANG,89.6,77.0,74.4,74.6,0.0,0,0.0,12.8,13.9,274.1,50.4,4.2,273.6,23.6,9
2023-01-15,46,57,44,11,24,7,SEDANG,93.7,75.2,72.8,73.9,0.0,0,0.0,16.3,17.2,269.5,42.1,5.0,266.3,22.8,8
2023-01-16,34,40,42,11,11,6,BAIK,89.1,77.0,75.2,73.7,0.0,0,0.0,18.3,17.2,268.8,49.1,4.2,233.6,20.1,8
2023-01-17,40,52,45,12,9,6,SEDANG,83.9,77.0,83.0,74.6,0.0,0,0.0,19.2,10.2,292.8,59.4,4.1,158.0,13.7,6
2023-01-18,55,71,55,12,10,11,SEDANG,86.5,75.2,81.6,74.4,0.001,100,4.17,14.3,14.7,276.0,63.9,3.4,151.3,13.1,6
2023-01-19,53,63,53,11,9,10,SEDANG,86.1,77.0,83.7,75.4,0.137,100,12.5,15.9,12.6,297.3,62.3,3.8,160.2,13.9,6
2023-01-20,42,57,51,10,12,9,SEDANG,89.7,77.0,78.3,74.2,0.002,100,4.17,19.0,11.4,264.6,54.1,4.3,218.1,18.9,8
2023-01-21,42,59,-,9,10,20,SEDANG,88.9,77.0,78.6,74.6,0.001,100,4.17,20.4,13.9,287.4,52.2,4.5,234.6,20.2,8
2023-01-22,37,46,-,7,11,17,BAIK,91.5,75.1,78.4,74.8,0.016,100,4.17,22.1,16.1,263.6,55.6,4.7,173.8,15.1,8
2023-01-23,21,32,-,6,13,12,BAIK,88.8,77.0,77.3,74.5,0.0,0,0.0,22.1,16.1,265.3,62.7,4.8,174.8,14.9,7
2023-01-24,29,39,-,7,10,20,BAIK,91.9,77.0,77.5,74.7,0.0,0,0.0,23.7,18.3,264.4,54.4,4.4,224.0,19.4,8
2023-01-25,30,50,56,6,10,16,SEDANG,84.3,75.2,82.9,73.6,0.001,100,4.17,27.3,21.3,257.6,62.6,4.3,111.3,9.7,4
2023-01-26,41,45,45,8,11,20,BAIK,89.1,77.0,82.0,75.4,1.06,100,8.33,16.8,10.3,283.5,60.5,4.0,195.9,17.0,7
2023-01-27,47,56,44,11,21,25,SEDANG,84.3,77.0,84.8,75.8,0.007,100,8.33,19.9,12.8,306.9,70.7,4.1,206.2,17.9,8
2023-01-28,33,45,41,8,14,27,BAIK,81.7,75.2,93.8,76.2,1.684,100,20.83,16.6,8.1,267.9,73.2,3.3,144.0,12.3,6
2023-01-29,50,60,43,10,20,26,SEDANG,84.2,77.0,86.6,76.3,0.424,100,4.17,19.7,18.3,311.2,71.9,3.9,106.1,9.1,5
2023-01-30,37,56,44,9,21,27,SEDANG,87.8,77.0,78.6,74.6,0.0,0,0.0,18.1,11.6,299.1,61.4,3.9,227.7,19.8,8
2023-01-31,50,65,55,9,16,30,SEDANG,85.5,78.8,82.4,75.5,0.0,0,0.0,20.6,9.8,284.8,57.0,3.8,226.4,19.7,9
2023-04-20,51,-,15,12,50,15,SEDANG,90.9,77.5,83.0,77.8,0.152,100,4.17,10.1,10.3,6.9,64.0,3.3,204.5,17.6,8
2023-04-21,35,-,15,9,55,12,SEDANG,92.7,78.8,79.5,76.8,0.088,100,8.33,19.7,12.8,76.4,58.7,3.7,212.7,18.5,8
2023-04-22,40,-,15,7,49,12,BAIK,92.7,77.5,77.4,77.2,0.001,100,4.17,15.9,14.5,71.1,42.5,4.1,245.5,21.1,9
2023-04-23,35,-,15,2,53,8,SEDANG,92.9,79.3,79.6,77.4,0.155,100,12.5,16.1,16.1,102.2,59.0,3.8,227.0,19.5,8
2023-04-24,39,-,15,8,47,14,BAIK,91.5,77.5,79.2,77.1,0.395,100,4.17,15.7,13.9,17.6,48.9,4.2,248.1,21.2,9
2023-04-25,34,-,15,-,47,10,BAIK,91.4,78.1,79.1,76.1,0.0,0,0.0,20.8,16.2,71.9,48.5,4.0,220.9,19.1,8
2023-04-26,44,-,15,11,44,15,BAIK,91.4,78.1,82.4,76.8,0.039,100,4.17,12.3,14.8,33.7,47.1,3.8,223.8,19.3,8
2023-04-27,48,-,15,10,48,19,BAIK,91.4,78.1,78.1,77.0,0.0,0,0.0,14.8,13.6,45.4,47.9,3.8,228.2,19.9,8
2023-04-28,31,-,14,-,49,11,BAIK,90.9,78.3,79.7,77.3,0.017,100,12.5,12.1,12.5,338.1,63.4,3.5,237.4,20.4,8
2023-04-29,45,-,14,10,48,18,BAIK,90.9,77.0,78.3,76.2,0.0,0,0.0,13.9,9.1,307.9,45.4,3.4,224.1,19.4,8
2023-04-30,59,-,14,12,53,21,SEDANG,90.9,79.3,78.3,77.2,0.0,0,0.0,11.4,10.0,332.4,52.0,3.4,227.3,19.6,8
2023-05-01,49,69,47,9,34,21,SEDANG,89.1,78.1,85.0,77.8,0.003,100,8.33,11.0,8.4,311.4,57.1,3.2,196.1,17.2,8
2023-05-02,64,98,50,11,34,32,SEDANG,89.1,77.5,82.0,77.6,0.019,100,4.17,12.5,8.5,53.2,49.5,3.2,220.6,19.1,8
2023-05-03,52,68,50,9,32,29,SEDANG,92.7,80.6,81.0,78.4,0.0,0,0.0,11.9,12.8,110.9,60.7,3.7,201.1,17.2,8
2023-05-04,35,51,46,10,29,31,SEDANG,90.1,77.4,83.9,77.8,0.139,100,12.5,13.6,10.4,113.1,65.9,4.0,213.1,18.4,8
2023-05-05,45,63,46,12,38,35,SEDANG,92.7,79.3,83.3,77.9,0.756,100,8.33,14.5,10.7,203.7,59.8,3.6,227.1,19.7,8
2023-05-06,49,66,45,9,41,31,SEDANG,90.9,77.5,82.2,77.5,0.041,100,4.17,13.0,12.8,145.4,60.9,3.3,219.6,19.0,8
2023-05-07,54,80,49,12,33,34,SEDANG,89.9,78.1,83.9,77.4,1.748,100,4.17,12.1,12.8,251.0,59.0,3.3,144.3,12.6,6
2023-05-08,51,69,48,11,40,30,SEDANG,92.7,77.0,82.4,76.3,0.0,0,0.0,10.1,12.8,216.9,56.6,4.0,178.5,15.4,7
2023-05-09,48,71,50,11,25,34,SEDANG,92.7,77.5,78.4,77.3,0.0,0,0.0,12.1,12.5,109.2,45.3,3.8,225.7,19.4,8
2023-05-10,65,92,52,10,34,30,SEDANG,93.2,79.3,77.7,78.2,0.0,0,0.0,15.9,15.8,72.3,50.8,3.5,230.4,19.9,9
2023-05-11,61,84,53,10,33,25,SEDANG,89.1,81.1,80.0,77.7,0.0,0,0.0,22.8,18.3,90.5,48.5,3.8,196.0,17.1,7
2023-05-12,31,41,52,9,15,16,SEDANG,93.2,81.1,72.8,76.8,0.0,0,0.0,22.6,21.9,77.0,41.7,4.6,228.4,19.7,8
2023-05-13,39,63,52,10,28,24,SEDANG,93.2,77.5,84.0,78.5,0.767,100,8.33,20.8,10.7,135.3,49.5,3.9,230.6,20.1,8
2023-05-14,37,63,50,9,30,29,SEDANG,93.3,78.1,71.2,73.2,0.002,100,4.17,12.5,12.1,77.5,43.3,4.0,222.0,19.1,8
2023-05-15,46,71,51,12,21,32,SEDANG,91.4,76.5,70.7,73.5,0.0,0,0.0,13.0,9.8,268.2,45.6,4.1,232.2,20.1,8
2023-05-16,56,77,51,12,21,35,SEDANG,91.7,78.8,71.6,74.6,0.0,0,0.0,10.7,10.6,67.0,45.3,4.0,220.2,19.2,8
2023-05-17,61,81,52,11,18,32,SEDANG,91.6,77.5,71.8,74.4,0.0,0,0.0,11.6,13.5,60.5,44.0,4.0,217.4,18.9,7
2023-05-18,57,84,53,10,25,25,SEDANG,89.1,79.3,73.1,74.7,0.0,0,0.0,13.4,8.4,87.2,57.8,3.7,205.7,17.7,7
2023-05-19,60,91,52,12,24,34,SEDANG,90.9,78.8,78.2,76.1,0.008,100,4.17,13.0,18.0,120.2,55.9,3.3,196.7,16.8,7
2023-05-20,63,93,53,10,23,28,SEDANG,90.9,78.8,76.8,76.3,0.0,0,0.0,13.2,11.3,65.6,60.6,3.6,212.8,18.4,8
2023-05-21,66,99,52,10,27,27,SEDANG,91.4,78.1,79.8,77.0,0.079,100,8.33,12.1,11.4,80.0,52.3,3.3,220.3,18.9,8
2023-05-22,60,86,47,11,37,36,SEDANG,91.4,77.5,78.2,76.0,0.004,100,4.17,11.6,10.3,35.6,50.0,3.7,221.9,19.2,8
2023-05-23,68,96,51,10,21,35,SEDANG,90.9,78.8,76.9,75.6,0.0,0,0.0,11.4,9.8,41.5,49.5,3.7,209.6,18.0,8
2023-05-24,66,101,52,11,16,38,TIDAK SEHAT,90.2,77.5,78.2,76.1,0.0,0,0.0,12.3,9.5,82.2,45.3,3.3,202.5,17.7,7
2023-05-25,64,93,52,14,25,32,SEDANG,92.1,78.8,75.5,75.6,0.0,0,0.0,10.3,11.4,57.9,48.5,3.3,221.4,19.0,7
2023-05-26,66,99,39,15,30,32,SEDANG,93.2,78.1,73.3,75.3,0.0,0,0.0,11.0,12.8,82.1,44.0,3.7,213.8,18.6,8
2023-05-27,67,98,41,11,32,26,SEDANG,91.4,78.1,79.6,76.4,0.684,100,8.33,11.0,10.0,84.0,48.9,3.2,200.8,17.3,6
2023-05-28,57,89,38,10,32,29,SEDANG,90.2,77.5,78.4,76.0,0.017,100,8.33,12.3,9.2,38.3,50.5,3.4,221.1,19.0,8
2023-05-29,65,98,38,11,26,30,SEDANG,90.9,79.3,76.9,76.4,0.001,100,4.17,11.2,11.4,18.7,59.2,3.5,183.8,15.8,7
2023-05-30,62,93,39,10,31,27,SEDANG,90.9,78.8,79.0,76.8,0.0,0,0.0,13.0,14.5,1.8,61.2,3.2,203.6,17.7,7
2023-05-31,60,89,37,10,31,36,SEDANG,91.4,76.5,75.0,75.0,0.0,0,0.0,18.3,8.5,70.7,44.2,3.5,227.7,19.6,8
2023-06-01,58,84,40,11,29,28,SEDANG,91.4,77.5,73.9,74.7,0.0,0,0.0,11.9,15.7,64.6,44.0,3.9,223.7,19.3,8
2023-06-02,62,91,41,10,31,19,SEDANG,93.4,77.5,73.5,75.5,0.0,0,0.0,14.8,14.5,88.5,46.4,3.9,231.6,19.9,8
2023-06-03,60,86,40,10,26,19,SEDANG,91.5,78.1,74.6,76.0,0.0,0,0.0,12.5,11.8,78.3,49.3,3.7,228.5,19.8,8
2023-06-04,59,89,37,10,25,22,SEDANG,91.4,79.3,75.8,76.2,0.0,0,0.0,13.4,13.9,50.7,46.1,3.7,215.1,18.5,8
2023-06-05,54,75,36,12,29,24,SEDANG,91.4,78.1,76.8,76.1,0.016,100,4.17,12.3,11.3,20.7,51.9,3.6,205.0,17.8,7
2023-06-06,59,76,35,12,21,27,SEDANG,88.3,77.5,83.6,75.9,0.081,100,4.17,14.8,11.1,183.2,60.7,3.3,203.3,17.5,8
2023-06-07,54,78,38,12,20,31,SEDANG,92.7,77.0,75.9,75.0,0.001,100,4.17,16.8,15.3,83.1,43.3,3.4,198.5,17.2,7
2023-04-01,34,44,51,11,20,19,SEDANG,86.0,77.0,80.4,74.3,0.039,100,4.17,24.2,16.3,254.6,54.8,4.1,133.7,11.6,5
2023-04-02,29,46,49,12,24,17,BAIK,90.9,76.5,81.1,75.7,0.0,0,0.0,15.9,15.6,256.4,47.8,4.1,233.2,20.2,8
2023-04-03,53,71,52,13,19,29,SEDANG,90.9,75.7,77.0,73.9,0.687,100,4.17,18.1,17.9,271.3,44.4,4.0,241.0,20.8,9
2023-04-04,46,61,51,13,12,24,SEDANG,90.9,77.0,74.5,73.8,0.0,0,0.0,13.4,8.7,271.8,44.9,4.0,256.5,22.0,9
2023-04-05,44,68,51,14,22,29,SEDANG,93.2,75.2,71.8,72.9,0.0,0,0.0,12.1,16.1,260.9,42.9,3.9,274.6,23.8,9
2023-04-06,47,63,49,13,14,31,SEDANG,94.2,77.0,63.6,70.0,0.0,0,0.0,20.8,12.8,260.1,43.4,4.1,282.5,24.4,9
2023-04-07,43,65,52,12,21,23,SEDANG,92.1,76.5,67.6,71.8,0.0,0,0.0,11.0,10.1,335.5,39.2,4.1,276.1,24.0,10
2023-04-08,59,82,51,12,35,26,SEDANG,91.4,77.0,74.8,74.3,0.0,0,0.0,13.6,12.5,297.9,44.7,3.9,267.6,23.1,9
2023-04-09,57,79,52,13,23,27,SEDANG,90.9,77.5,75.6,75.1,0.0,0,0.0,16.6,10.3,290.4,46.9,3.8,258.1,22.4,9
2023-04-10,38,53,48,11,17,18,SEDANG,89.5,75.2,79.4,75.2,0.118,100,4.17,20.4,13.5,261.2,50.1,4.2,227.5,19.7,8
2023-04-11,27,51,47,12,14,17,SEDANG,90.9,77.0,78.3,75.2,0.001,100,4.17,25.3,15.9,263.1,48.8,4.1,231.8,20.0,8
2023-04-12,31,51,46,11,9,14,SEDANG,94.2,77.5,73.7,74.2,0.004,100,4.17,26.4,25.1,259.3,47.9,4.2,248.8,21.4,8
2023-04-13,27,49,45,10,11,14,BAIK,92.0,77.0,74.4,74.5,0.001,100,4.17,25.3,12.8,252.6,48.6,4.5,238.0,20.7,8
2023-04-14,33,57,48,12,14,26,SEDANG,91.9,77.0,81.0,75.9,2.549,100,12.5,25.3,16.8,274.5,54.7,4.1,223.9,19.2,8
2023-04-15,65,94,52,12,27,53,SEDANG,92.1,77.0,79.6,76.0,0.076,100,4.17,16.3,13.9,282.6,57.1,3.9,213.1,18.3,8
2023-04-16,48,63,50,11,21,22,SEDANG,92.7,77.0,78.2,75.5,0.473,100,8.33,36.9,11.4,233.2,50.3,4.1,225.5,19.7,9
2023-04-17,42,58,48,11,18,24,SEDANG,92.7,78.8,76.3,76.1,0.0,0,0.0,10.7,10.3,296.1,45.8,4.4,219.0,18.8,8
2023-04-18,51,72,52,9,27,26,SEDANG,91.1,78.8,79.1,77.2,0.512,100,4.17,14.5,12.8,79.5,54.6,3.9,228.7,19.6,8
2023-04-19,51,75,50,9,33,27,SEDANG,93.3,78.1,80.6,77.0,1.16,100,16.67,13.9,11.4,100.7,53.1,3.6,237.6,20.6,9
2023-06-13,-,133,40,24,19,13,TIDAK SEHAT,93.4,78.1,76.2,76.8,0.005,100,4.17,17.7,14.1,95.7,46.1,3.6,222.0,19.3,8
2023-06-14,-,102,37,22,15,13,TIDAK SEHAT,92.7,78.8,78.7,76.5,0.0,0,0.0,18.1,13.9,126.1,53.8,3.4,165.5,14.3,6
2023-06-15,-,121,39,31,14,17,TIDAK SEHAT,91.4,77.5,76.0,75.4,0.001,100,4.17,17.4,15.3,61.9,45.7,3.5,199.8,17.4,7
2023-06-16,-,108,37,24,14,15,TIDAK SEHAT,83.5,75.7,92.0,76.1,1.586,100,16.67,13.6,8.3,205.9,71.9,2.9,131.2,11.2,6
2023-06-17,-,84,39,27,10,17,SEDANG,87.9,75.2,84.0,75.6,0.0,0,0.0,12.3,9.1,199.6,57.7,3.6,195.0,16.9,7
2023-06-18,-,112,37,39,12,15,TIDAK SEHAT,89.1,77.5,83.7,76.8,0.016,100,4.17,14.5,9.2,48.2,50.0,3.6,216.5,18.8,8
2023-06-19,-,83,36,22,13,14,SEDANG,89.6,77.0,87.6,76.5,1.047,100,12.5,12.5,7.9,244.1,67.3,3.5,175.6,15.2,8
2023-06-20,-,102,38,36,11,15,TIDAK SEHAT,91.4,75.2,77.7,75.3,0.0,0,0.0,12.5,12.1,86.2,45.2,3.8,223.3,19.3,8
2023-06-21,-,108,39,22,20,16,TIDAK SEHAT,90.9,79.9,79.4,77.1,0.0,0,0.0,13.4,11.1,57.3,55.6,3.3,205.6,17.8,8
2023-06-22,-,119,37,40,16,22,TIDAK SEHAT,92.0,77.0,77.8,76.2,0.115,100,4.17,14.3,14.2,50.2,51.8,3.3,219.0,18.9,8
2023-06-23,-,98,38,21,17,14,SEDANG,91.5,78.8,77.6,76.4,0.038,100,4.17,11.2,9.4,82.4,57.3,3.6,180.7,15.5,6
2023-06-24,-,92,38,21,25,14,SEDANG,90.9,78.8,79.8,76.9,0.004,100,4.17,11.2,8.1,328.4,58.9,3.4,213.2,18.5,8
2023-06-25,-,104,38,25,20,19,TIDAK SEHAT,90.3,77.0,82.7,76.1,1.34,100,20.83,30.0,12.1,156.5,59.9,3.3,207.7,18.2,8
2023-06-26,-,93,38,24,23,17,SEDANG,89.1,75.2,80.3,75.3,0.0,0,0.0,11.6,10.7,351.6,47.7,3.5,200.4,17.4,7
2023-06-27,-,113,39,27,23,17,TIDAK SEHAT,90.9,75.2,78.6,75.0,0.015,100,12.5,11.0,11.1,255.0,55.2,3.6,205.2,17.9,7
2023-06-28,-,84,39,19,22,14,SEDANG,91.9,75.7,73.1,73.8,0.001,100,4.17,11.2,12.1,46.7,49.4,4.1,217.5,18.8,7
2023-06-29,-,64,38,16,18,10,SEDANG,90.9,77.0,78.2,75.6,1.217,100,8.33,12.1,11.0,234.6,55.9,4.2,213.3,18.4,8
2023-06-30,-,77,39,17,21,11,SEDANG,91.1,78.8,75.7,75.4,0.0,0,0.0,12.8,12.5,64.3,54.2,4.2,211.2,18.1,7
2023-06-08,51,-,21,20,38,22,SEDANG,92.7,76.3,76.8,75.9,0.004,100,4.17,24.2,17.6,74.2,49.5,3.9,207.6,17.9,7
2023-06-09,50,-,23,18,34,19,BAIK,92.0,76.3,76.0,75.6,0.0,0,0.0,15.9,16.9,74.8,38.0,3.8,237.5,20.6,8
2023-06-10,37,-,20,16,45,17,BAIK,90.9,78.1,75.6,75.8,0.0,0,0.0,13.4,9.2,79.2,45.4,3.7,220.8,19.0,8
2023-06-11,61,-,23,21,44,24,SEDANG,93.9,76.3,71.8,73.8,0.0,0,0.0,11.6,9.5,69.1,41.9,3.7,238.3,20.6,8
2023-06-12,59,-,20,18,47,20,SEDANG,91.6,77.5,73.9,75.3,0.001,100,4.17,15.4,14.9,89.3,46.5,3.8,230.5,19.9,8
2023-07-01,55,83,38,12,20,28,SEDANG,90.9,77.5,80.1,76.0,0.0,0,0.0,13.6,8.7,278.7,54.7,3.4,203.4,17.6,7
2023-07-02,55,83,37,11,26,27,SEDANG,90.9,77.5,78.3,76.1,0.0,0,0.0,15.7,13.1,30.2,54.0,3.7,199.2,17.2,7
2023-07-03,55,81,40,10,24,28,SEDANG,90.9,78.8,76.5,75.3,0.0,0,0.0,12.5,10.1,336.5,49.2,3.6,204.4,17.5,7
2023-07-04,53,76,38,12,25,31,SEDANG,89.7,77.0,77.2,74.9,0.0,0,0.0,11.0,9.8,263.4,49.2,4.0,207.2,17.9,7
2023-07-05,62,95,43,11,23,35,SEDANG,91.4,75.7,77.5,75.2,0.001,100,4.17,12.1,13.3,93.7,47.6,3.3,215.4,18.6,8
2023-07-06,66,101,39,11,22,35,TIDAK SEHAT,85.5,77.5,84.9,76.4,0.195,100,12.5,15.2,6.9,256.7,57.1,3.3,177.1,15.3,7
2023-07-07,65,97,45,11,32,35,SEDANG,87.8,75.7,87.2,75.7,0.055,100,16.67,18.3,11.1,102.2,55.6,3.0,193.2,16.8,7
2023-07-08,54,69,38,11,21,29,SEDANG,89.6,75.2,81.4,75.0,0.009,100,4.17,16.6,14.7,73.0,60.8,3.4,174.5,15.1,6
2023-07-09,42,67,38,12,15,23,SEDANG,90.9,75.2,77.0,74.6,0.0,0,0.0,17.0,16.9,83.1,49.9,3.8,219.5,18.9,8
2023-07-10,42,62,40,10,17,17,SEDANG,90.9,79.3,73.8,74.9,0.001,100,4.17,18.3,16.6,77.3,53.3,4.1,159.3,13.8,6
2023-07-11,52,73,42,11,13,27,SEDANG,90.9,75.7,73.7,74.3,0.0,0,0.0,12.5,11.8,34.1,44.1,3.7,244.2,21.0,9
2023-07-12,57,89,40,12,25,32,SEDANG,90.9,77.0,75.3,75.0,0.003,100,8.33,11.4,9.5,309.7,54.5,3.2,218.4,18.9,7
2023-07-13,63,92,40,12,36,33,SEDANG,90.9,77.0,74.1,74.1,0.0,0,0.0,11.9,10.7,300.8,55.4,3.7,205.2,17.7,7
2023-07-14,59,90,39,12,36,35,SEDANG,91.4,77.0,73.7,73.9,0.0,0,0.0,12.5,9.7,240.6,53.4,3.6,225.2,19.5,8
2023-07-15,56,82,40,11,21,28,SEDANG,89.6,78.8,72.2,74.1,0.0,0,0.0,11.6,11.3,334.2,54.4,3.9,208.5,18.0,8
2023-07-16,55,82,41,11,21,25,SEDANG,90.9,77.0,73.9,74.6,0.0,0,0.0,12.8,8.1,292.8,51.7,3.7,203.0,17.4,7
2023-07-17,52,76,38,12,24,22,SEDANG,92.1,75.7,68.7,72.4,0.0,0,0.0,13.4,14.3,80.4,39.8,3.8,244.0,21.0,8
2023-07-18,60,87,40,11,21,24,SEDANG,91.4,74.5,68.4,71.3,0.0,0,0.0,16.1,17.2,81.7,38.0,4.0,253.0,21.9,9
2023-07-19,56,84,39,11,23,22,SEDANG,92.7,75.2,64.0,69.1,0.0,0,0.0,11.4,16.9,76.7,36.1,3.8,247.0,21.5,9
2023-07-20,52,80,39,14,27,25,SEDANG,91.6,74.5,61.3,67.2,0.0,0,0.0,12.3,11.4,320.7,43.0,4.0,214.9,18.5,8
2023-07-21,62,94,41,16,24,38,SEDANG,92.1,76.5,69.4,71.6,0.0,0,0.0,16.6,12.8,5.0,43.7,3.8,212.6,18.4,8
2023-07-22,74,114,42,13,30,35,TIDAK SEHAT,90.7,78.8,70.5,72.8,0.0,0,0.0,15.7,13.9,33.9,42.3,3.7,204.6,17.5,7
2023-07-23,58,84,41,12,23,25,SEDANG,91.5,76.3,71.5,73.2,0.0,0,0.0,16.3,12.1,60.3,44.1,3.7,216.8,18.6,7
2023-07-24,57,77,38,11,33,23,SEDANG,87.9,75.2,82.9,75.9,0.005,100,8.33,15.9,10.2,326.9,53.9,3.2,204.9,17.7,8
2023-07-25,63,97,42,11,36,34,SEDANG,88.5,75.2,80.4,75.2,0.0,0,0.0,12.3,6.9,314.7,53.4,2.9,196.3,16.9,7
2023-07-26,63,92,38,11,25,33,SEDANG,87.8,77.0,76.5,73.8,0.0,0,0.0,13.6,7.9,15.5,54.3,3.4,207.1,17.9,7
2023-07-27,71,109,41,13,26,43,TIDAK SEHAT,90.3,77.0,74.1,73.7,0.0,0,0.0,12.1,8.8,16.2,51.7,3.2,220.4,19.0,7
2023-07-28,67,94,44,11,24,32,SEDANG,91.4,77.5,67.5,71.3,0.0,0,0.0,12.8,14.5,72.5,39.4,3.8,185.3,16.1,7
2023-07-29,63,93,42,11,27,27,SEDANG,90.2,73.9,70.1,71.4,0.0,0,0.0,16.1,16.9,72.9,42.7,4.0,242.5,20.9,8
2023-07-30,62,93,42,11,32,20,SEDANG,91.4,74.5,70.0,71.5,0.0,0,0.0,13.9,16.4,97.1,46.8,4.0,238.6,20.7,8
2023-07-31,60,83,39,12,26,20,SEDANG,89.9,73.9,66.1,69.6,0.0,0,0.0,27.7,17.6,72.1,38.6,3.8,254.4,21.9,9
2023-08-05,73,86,54,7,34,18,SEDANG,92.1,76.5,69.7,72.8,0.0,0,0.0,17.0,14.5,70.3,43.5,3.6,241.8,21.1,9
2023-08-06,70,89,54,9,37,20,SEDANG,92.7,75.2,73.1,73.7,0.0,0,0.0,13.4,13.6,57.2,43.8,3.6,248.9,21.7,9
2023-08-07,77,97,53,9,42,19,SEDANG,92.7,74.7,75.1,74.1,0.008,100,4.17,15.4,10.3,11.8,40.0,3.4,244.4,21.2,8
2023-08-08,74,82,55,7,29,22,SEDANG,92.7,77.0,75.2,75.0,0.0,0,0.0,16.1,15.8,63.4,40.4,3.7,250.5,21.7,9
2023-08-09,66,72,53,5,33,14,SEDANG,91.5,75.7,74.4,74.5,0.0,0,0.0,18.6,14.9,59.4,43.9,3.8,248.0,21.3,8
2023-08-10,68,82,54,6,39,18,SEDANG,92.1,77.0,72.8,73.5,0.0,0,0.0,14.8,15.9,56.8,45.5,3.7,258.9,22.4,9
