pm_sepuluh,pm_duakomalima,sulfur_dioksida,karbon_monoksida,ozon,nitrogen_dioksida,tempmax,tempmin,humidity,dew,precip,precipprob,precipcover,windgust,windspeed,winddir,cloudcover,visibility,solarradiation,solarenergy,uvindex,kategori
0.48062015503875966,0.6748768472906403,0.3010752688172043,0.14814814814814814,0.18791946308724833,0.43636363636363634,0.3877551020408161,0.2519685039370083,0.5894736842105266,0.6722689075630264,0.023448491480381427,1.0,0.0999639985599424,0.28328611898017,0.0685805422647528,0.9306599832915623,0.5363321799307958,0.5517241379310345,0.6366918280275681,0.6377358490566039,0.75,0.5
0.3875968992248062,0.6059113300492611,0.22580645161290325,0.07407407407407407,0.22147651006711408,0.16363636363636364,0.658163265306122,0.6771653543307083,0.34473684210526345,0.5462184873949587,0.0012505862122870095,1.0,0.05004200168006721,0.31444759206798867,0.1435406698564593,0.709551656920078,0.4515570934256055,0.7241379310344829,0.6681982277650148,0.6679245283018869,1.0,0.5
0.31007751937984496,0.5369458128078818,0.39784946236559143,0.9012345679012346,0.3825503355704698,0.07272727272727272,0.25510204081632626,0.393700787401575,0.7184210526315795,0.613445378151261,0.1699234015944974,1.0,0.249969998799952,0.4419263456090652,0.051036682615629964,0.7894736842105264,0.6591695501730104,0.5172413793103448,0.5362651788644568,0.539622641509434,0.625,0.5
0.14728682170542634,0.46798029556650245,0.37634408602150543,0.9259259259259258,0.5838926174496644,0.9181818181818181,0.5102040816326525,0.3543307086614176,0.5421052631578951,0.5882352941176476,0.0,0.0,0.0,0.21529745042492923,0.11961722488038276,0.8086883876357561,0.5484429065743945,0.5172413793103448,0.3278634722678044,0.32830188679245276,0.375,0.0
0.40310077519379844,0.5862068965517242,0.33333333333333337,0.9259259259259258,0.5033557046979865,0.07272727272727272,0.48469387755102034,0.5354330708661417,0.5710526315789475,0.5714285714285721,0.05424417695794903,1.0,0.0999639985599424,0.31444759206798867,0.18979266347687396,0.750487329434698,0.6193771626297577,0.5862068965517242,0.39054808007876596,0.3886792452830189,0.5,0.5
0.1937984496124031,0.4876847290640394,0.32258064516129037,0.7407407407407407,0.3959731543624161,0.9181818181818181,0.4183673469387754,0.393700787401575,0.5105263157894739,0.5462184873949587,0.0,0.0,0.0,0.3342776203966006,0.13556618819776714,0.7660818713450293,0.5865051903114187,0.6551724137931036,0.3849688217919265,0.3886792452830189,0.5,0.0
0.31007751937984496,0.5369458128078818,0.32258064516129037,0.9012345679012346,0.3825503355704698,0.9909090909090909,0.22959183673469408,0.393700787401575,0.6947368421052633,0.6974789915966388,0.001563232765358762,1.0,0.0999639985599424,0.3087818696883853,0.0,0.8206627680311891,0.5570934256055364,0.4482758620689655,0.5109944207417132,0.5132075471698113,0.5,0.5
0.3565891472868217,0.5862068965517242,0.3010752688172043,0.09876543209876543,0.5771812080536912,0.07272727272727272,0.38265306122448983,0.2519685039370083,0.7210526315789474,0.6554621848739499,0.1547600437705174,1.0,0.249969998799952,0.3342776203966006,0.17862838915470491,0.8209412419938735,0.7975778546712804,0.4482758620689655,0.3856252051197899,0.3849056603773585,0.5,0.5
0.26356589147286824,0.47783251231527096,0.2795698924731183,0.9012345679012346,0.4899328859060403,0.02727272727272727,0.26530612244897966,0.4803149606299204,0.7078947368421054,0.647058823529413,0.15788650930123496,1.0,0.20004800192007682,0.3541076487252125,0.0685805422647528,0.8585352269562796,0.7249134948096887,0.3448275862068966,0.24712832294059728,0.24905660377358488,0.375,0.0
0.2945736434108527,0.5467980295566502,0.3548387096774194,0.1728395061728395,0.18791946308724833,0.02727272727272727,0.204081632653061,0.6771653543307083,0.7078947368421054,0.7226890756302522,0.0898858840081288,1.0,0.1500060002400096,0.28328611898017,0.11961722488038276,0.7797270955165693,0.5519031141868513,0.4482758620689655,0.6038726616343945,0.5962264150943396,0.75,0.5
0.4496124031007752,0.6157635467980296,0.16129032258064518,0.4567901234567901,0.26174496644295303,0.05454545454545454,0.41326530612244916,0.393700787401575,0.7842105263157897,0.6806722689075633,0.20837892762232296,1.0,0.20004800192007682,0.4475920679886686,0.1435406698564593,0.746031746031746,0.7162629757785468,0.3448275862068966,0.45553002953724975,0.45660377358490567,0.75,0.5
0.09302325581395349,0.30049261083743845,0.16129032258064518,0.04938271604938271,0.4093959731543624,0.9545454545454545,0.29081632653061185,0.393700787401575,0.6763157894736842,0.613445378151261,0.003126465530717524,1.0,0.0999639985599424,0.3597733711048159,0.10845295055821372,0.7421331105541633,0.6435986159169551,0.5172413793103448,0.4486380045946833,0.4528301886792453,0.5,0.0
0.31007751937984496,0.5467980295566502,0.1827956989247312,0.12345679012345678,0.32885906040268453,0.02727272727272727,0.4183673469387754,0.393700787401575,0.5789473684210524,0.6050420168067241,0.0003126465530717524,1.0,0.0999639985599424,0.4107648725212465,0.08133971291866027,0.7928153717627402,0.5553633217993079,0.5172413793103448,0.4663603544469971,0.4641509433962264,0.625,0.5
0.17829457364341084,0.5073891625615764,0.24731182795698928,0.07407407407407407,0.31543624161073824,0.10909090909090909,0.27551020408163307,0.3858267716535426,0.692105263157895,0.6218487394957988,0.07769266843833046,1.0,0.05004200168006721,0.3541076487252125,0.09250398724082934,0.7282094124199389,0.698961937716263,0.48275862068965525,0.3265507056120774,0.32830188679245276,0.5,0.0
0.2558139534883721,0.4482758620689655,0.1827956989247312,0.09876543209876543,0.2348993288590604,0.9909090909090909,0.19897959183673475,0.5354330708661417,0.6605263157894739,0.6386554621848743,0.0014069094888228856,1.0,0.0999639985599424,0.28895184135977336,0.10845295055821372,0.8621553884711779,0.7301038062283738,0.5517241379310345,0.16048572366261893,0.1660377358490566,0.25,0.0
0.27906976744186046,0.5763546798029556,0.13978494623655915,0.14814814814814814,0.31543624161073824,0.07272727272727272,0.19897959183673475,0.6771653543307083,0.605263157894737,0.6302521008403366,0.0,0.0,0.0,0.28328611898017,0.10207336523125995,0.859370648844333,0.7768166089965398,0.6206896551724137,0.302264522481129,0.3056603773584905,0.375,0.5
0.37209302325581395,0.625615763546798,0.11827956989247312,0.14814814814814814,0.3959731543624161,0.05454545454545454,0.35714285714285676,0.5748031496062991,0.5973684210526315,0.6386554621848743,0.0,0.0,0.0,0.2067988668555241,0.04784688995215311,0.8543581175160122,0.6159169550173009,0.413793103448276,0.3839842468001312,0.3849056603773585,0.625,0.5
0.5271317829457365,0.7339901477832512,0.13978494623655915,0.19753086419753085,0.30201342281879195,0.09090909090909091,0.6530612244897958,0.49606299212598426,0.3552631578947367,0.46218487394958085,0.0,0.0,0.0,0.3796033994334278,0.2631578947368421,0.7048175995544417,0.513840830449827,0.48275862068965525,0.646865769609452,0.6528301886792452,0.875,0.5
0.5271317829457365,0.7142857142857143,0.1827956989247312,0.14814814814814814,0.31543624161073824,0.09090909090909091,0.2959183673469381,0.49606299212598426,0.6026315789473686,0.6638655462184877,0.0,0.0,0.0,0.4475920679886686,0.08133971291866027,0.821776663881927,0.6314878892733564,0.4482758620689655,0.5963242533639646,0.5962264150943396,0.625,0.5
0.34108527131782945,0.5270935960591133,0.16129032258064518,0.04938271604938271,0.31543624161073824,0.05454545454545454,0.08673469387755084,0.5354330708661417,0.6868421052631584,0.6386554621848743,0.01688291386587463,1.0,0.20004800192007682,0.481586402266289,0.15629984051036683,0.8309663046505152,0.7179930795847751,0.4482758620689655,0.2957006892024943,0.30188679245283023,0.25,0.5
0.20930232558139533,0.4236453201970443,0.09677419354838711,0.07407407407407407,0.30201342281879195,0.05454545454545454,0.17346938775510257,0.393700787401575,0.6394736842105269,0.53781512605042,0.09082382366734405,1.0,0.20004800192007682,0.6147308781869688,0.12599681020733652,0.8730158730158731,0.773356401384083,0.413793103448276,0.39186084673449295,0.3849056603773585,0.625,0.0
0.26356589147286824,0.3645320197044335,0.07526881720430108,0.07407407407407407,0.26174496644295303,0.07272727272727272,0.26530612244897966,0.4803149606299204,0.6500000000000001,0.6302521008403366,0.08926059090198529,1.0,0.1500060002400096,0.3597733711048159,0.1722488038277512,0.9019771651350599,0.8096885813148789,0.3448275862068966,0.5743354118805382,0.5773584905660377,0.75,0.0
0.3875968992248062,0.5172413793103449,0.09677419354838711,0.12345679012345678,0.3422818791946309,0.10909090909090909,0.11224489795918391,0.49606299212598426,0.7763157894736843,0.7226890756302522,0.06159137095513522,1.0,0.1500060002400096,0.28328611898017,0.03349282296650716,0.8771929824561404,0.7301038062283738,0.3448275862068966,0.42172628815228086,0.42641509433962266,0.625,0.5
0.6821705426356589,0.03940886699507389,0.5376344086021506,0.24691358024691357,0.4093959731543624,0.045454545454545456,0.38265306122448983,0.5354330708661417,0.5684210526315792,0.6722689075630264,0.019384086290448646,1.0,0.0999639985599424,0.24079320113314448,0.12599681020733652,0.9197994987468672,0.5328719723183393,0.48275862068965525,0.6061700032819166,0.6037735849056604,0.875,1.0
0.5116279069767442,0.7931034482758621,0.5376344086021506,0.12345679012345678,0.3959731543624161,0.07272727272727272,0.38265306122448983,0.393700787401575,0.6526315789473689,0.6554621848739499,0.004377051743004534,1.0,0.05004200168006721,0.22096317280453262,0.24401913875598086,0.9927596769702034,0.5657439446366783,0.5517241379310345,0.7351493272070889,0.7320754716981133,1.0,0.5
0.6666666666666666,0.9507389162561577,0.5376344086021506,0.3333333333333333,0.3959731543624161,0.07272727272727272,0.30102040816326525,0.44881889763779537,0.6947368421052633,0.6974789915966388,0.4028450836329529,1.0,0.1500060002400096,0.22096317280453262,0.0861244019138756,0.8290169869117238,0.6453287197231834,0.4482758620689655,0.6412865113226124,0.6377358490566039,0.875,0.5
0.6511627906976745,0.029556650246305417,0.5591397849462366,0.35802469135802467,0.4228187919463087,0.09090909090909091,0.47448979591836693,0.5354330708661417,0.678947368421053,0.6638655462184877,0.0131311552290136,1.0,0.0999639985599424,0.3541076487252125,0.1435406698564593,0.8309663046505152,0.6228373702422145,0.48275862068965525,0.5894322284213981,0.5849056603773585,0.75,1.0
0.6201550387596899,0.812807881773399,0.5376344086021506,0.1728395061728395,0.22147651006711408,0.8909090909090909,0.38265306122448983,0.393700787401575,0.6947368421052633,0.5966386554621854,0.020790995779271536,1.0,0.0999639985599424,0.3909348441926346,0.21850079744816586,0.7218045112781956,0.6401384083044983,0.5172413793103448,0.2976698391860847,0.30188679245283023,0.375,0.5
0.10852713178294573,0.5566502463054187,0.5591397849462366,0.024691358024691357,0.20134228187919462,0.9545454545454545,0.38265306122448983,0.393700787401575,0.6210526315789477,0.5294117647058831,0.13756448335157104,1.0,0.05004200168006721,0.3342776203966006,0.08133971291866027,0.8535226956279589,0.5069204152249136,0.4482758620689655,0.6924844108959632,0.6943396226415095,0.875,0.5
0.5891472868217054,0.8916256157635468,0.5376344086021506,0.30864197530864196,0.2483221476510067,0.05454545454545454,0.35714285714285676,0.5354330708661417,0.6289473684210527,0.6386554621848743,0.11364702204158199,1.0,0.0999639985599424,0.5127478753541077,0.226475279106858,0.8855472013366751,0.6833910034602075,0.3448275862068966,0.5063997374466689,0.5056603773584906,0.625,0.5
0.16279069767441862,0.5369458128078818,0.5161290322580645,0.9753086419753085,0.30201342281879195,0.9909090909090909,0.27551020408163307,0.11023622047244075,0.692105263157895,0.5126050420168067,0.22276066906362357,1.0,0.249969998799952,0.4164305949008499,0.0861244019138756,0.8086883876357561,0.801038062283737,0.4482758620689655,0.5730226452248113,0.5735849056603775,0.875,0.5
0.5426356589147286,0.8325123152709359,0.5591397849462366,0.24691358024691357,0.26174496644295303,0.07272727272727272,0.3265306122448983,0.393700787401575,0.6605263157894739,0.6638655462184877,0.001563232765358762,1.0,0.05004200168006721,0.5127478753541077,0.10366826156299838,0.8415483152325258,0.5086505190311419,0.48275862068965525,0.6977354775188711,0.6981132075471698,0.875,0.5
0.2945736434108527,0.6945812807881774,0.5591397849462366,0.024691358024691357,0.2348993288590604,0.9909090909090909,0.408163265306122,0.49606299212598426,0.4605263157894737,0.53781512605042,0.017820853525089886,1.0,0.05004200168006721,0.3739376770538243,0.10845295055821372,0.7947646895015317,0.4792387543252596,0.5517241379310345,0.6133902198884148,0.6113207547169812,0.75,0.5
0.34108527131782945,0.6847290640394089,0.5591397849462366,0.1728395061728395,0.1476510067114094,0.9909090909090909,0.35714285714285676,0.393700787401575,0.5342105263157897,0.5210084033613454,0.03454744411442864,1.0,0.05004200168006721,0.6458923512747876,0.0861244019138756,0.8008911166805903,0.4498269896193771,0.5517241379310345,0.5759763702001969,0.5811320754716981,0.75,0.5
0.2945736434108527,0.7733990147783252,0.5806451612903226,0.12345679012345678,0.2885906040268456,0.05454545454545454,0.26530612244897966,0.5354330708661417,0.6657894736842109,0.6974789915966388,0.0,0.0,0.0,0.226628895184136,0.030303030303030304,0.7457532720690615,0.48788927335640137,0.3793103448275863,0.7643583852970135,0.7584905660377358,0.875,0.5
0.6046511627906976,0.019704433497536946,0.6451612903225807,0.09876543209876543,0.46308724832214765,0.16363636363636364,0.44897959183673386,0.5748031496062991,0.5868421052631583,0.6386554621848743,0.08316398311708614,1.0,0.05004200168006721,0.18980169971671393,0.0861244019138756,0.884990253411306,0.5709342560553634,0.3448275862068966,0.5651460452904497,0.5660377358490566,0.75,1.0
0.7751937984496124,0.1625615763546798,0.5913978494623656,0.2839506172839506,0.46308724832214765,0.09090909090909091,0.47448979591836693,0.4330708661417324,0.4342105263157894,0.5210084033613454,0.0,0.0,0.0,0.16430594900849863,0.1866028708133971,0.9172932330827068,0.29757785467128034,0.3793103448275863,0.7840498851329177,0.7849056603773584,1.0,1.0
0.7751937984496124,0.1724137931034483,0.6236559139784946,0.1728395061728395,0.46308724832214765,0.2636363636363636,0.4999999999999991,0.5748031496062991,0.4026315789473687,0.5546218487394965,0.0001563232765358762,1.0,0.05004200168006721,0.169971671388102,0.0685805422647528,0.7855750487329435,0.4826989619377164,0.4482758620689655,0.7131604857236626,0.7169811320754716,0.875,1.0
0.6046511627906976,0.9113300492610837,0.5806451612903226,0.07407407407407407,0.5302013422818792,0.10909090909090909,0.4183673469387754,0.5748031496062991,0.5157894736842108,0.6554621848739499,0.0001563232765358762,1.0,0.05004200168006721,0.20113314447592076,0.14194577352472088,0.750487329434698,0.5121107266435987,0.48275862068965525,0.5966524450278963,0.5886792452830188,0.625,0.5
0.5736434108527132,0.9802955665024631,0.6021505376344086,0.07407407407407407,0.47651006711409394,0.16363636363636364,0.5663265306122449,0.6377952755905509,0.4789473684210528,0.6050420168067241,0.023917461309989056,1.0,0.05004200168006721,0.1756373937677054,0.0829346092503987,0.7964355332776386,0.4013840830449827,0.5517241379310345,0.8001312766655727,0.8,1.0,0.5
